,Text,Sentiment,Date,Favorites,Retweets,Mentions,HashTags
799,"told some friends i was willing to bet money that $DJI would dip under 18,000 this week and then i realized thatâ€™s literally the point of the stock market",negative,2020-03-18 14:47:28+00:00,0,5,,
800,#Exchange #NewYorkStockExchange #NYSE #TheBigBoard #DowJonesIndustrialAverage #DJIA #DJI #StockMarketIndex #StockMarket #SandPGlobal #CMEGroup #NASDAQ #JapanExchangeGroup #ShanghaiStockExchange #Euronext #LondonStockExchange #HongKongStockExchange #ShenzhenStockExchange #TMXGroup,neutral,2020-03-18 14:33:00+00:00,0,0,,#Exchange #NewYorkStockExchange #NYSE #TheBigBoard #DowJonesIndustrialAverage #DJIA #DJI #StockMarketIndex #StockMarket #SandPGlobal #CMEGroup #NASDAQ #JapanExchangeGroup #ShanghaiStockExchange #Euronext #LondonStockExchange #HongKongStockExchange #ShenzhenStockExchange #TMXGroup
801,The Stock Market Drop continues.... DJI -5.35. NYSE -1122.43 20105.08 Deutsche Bank says the collapse of the global economy could be the biggest since WW2. Source: CNN,negative,2020-03-18 13:45:09+00:00,8,15,,
803,"I think we will see the biggest drop in stock market history in the next 21 days, even worse than the last 21 days. As we get closer to all USA in quarantine it will keep falling straight down. Scary! $NDAQ $SPY $TVIX $BA $DJI $F $GM $DAL $AAPL $TSLA $FB $MSFT $COP $BP $PSX $XOM",negative,2020-03-18 02:05:00+00:00,0,5,,
804,Very bad... looting and survival would ensue.... The market is literally hanging on Aapl... might be the only stock above the 200 daily still... Just wait for aapl to fall below the 50 weekly... the market is going to fall over... $DJI to 15k ... $AAPL to $175,negative,2020-03-18 01:57:22+00:00,0,1,,
808,"This is an inverse chart, I think there is about to be a giant short squeeze in the stock market, VIX expires tomorrow so should be some fireworks before then. $SPX $DJI ",negative,2020-03-17 19:38:50+00:00,0,1,,
810,$SPY $QQQ $SPX $DJI #Dow20k #DowJones $SPX #StockMarket #StockMarketCrash2020 #COVID19 #SocialDistancing #Markets #Investment #investing #buybacks https://twitter.com/NorthmanTrader/status/1239961536669474816,neutral,2020-03-17 18:46:22+00:00,0,0,,#Dow20k #DowJones #StockMarket #StockMarketCrash2020 #COVID19 #SocialDistancing #Markets #Investment #investing #buybacks
814,The first week of the stock market crash BTC followed. Now it seems to have little effect. If DJI drops Bitcoin drops just a little bit but comes back,negative,2020-03-17 17:21:17+00:00,0,0,,
815,Will stock market manage to compensate for Yesterday huge lost since 1987 ? #NYSE #DJI,neutral,2020-03-17 15:33:24+00:00,0,0,,#NYSE #DJI
816,"Im not saying its happening for sure, but its probable to se a fractal here. $spy $spx $dji #StockMarket #SP500 #DowJones",neutral,2020-03-17 15:11:33+00:00,0,1,,#StockMarket #SP500 #DowJones
817,"DJI is testing the 19,000 lol lordt Trump cant leaning on that booming stock market",neutral,2020-03-17 14:24:30+00:00,0,0,,
818,"The #DowJones has officially tested below the $20,000 level this morning, which means it has wiped out all of its gains since the beginning of 2017 #Stocks #StockMarket $DJI",negative,2020-03-17 14:13:51+00:00,6,35,,#DowJones #Stocks #StockMarket
819,"yes! for the â€œclose the markets crowdâ€ right here, this is for you #investing #stocks #StockMarketCrash2020 #StockMarket #DowJones $DJI $SPX #bonds",neutral,2020-03-17 13:08:46+00:00,1,3,,#investing #stocks #StockMarketCrash2020 #StockMarket #DowJones #bonds
824,Tracking BIGGEST points move in #WallStreet history 3k for Dow &amp; 2nd worst day for #stockmarket since #BlackMonday in 1987! Big companies like #Apple #Nike closing stores cuz of #Coronavirus spread! I have not seen #5thAvenue this quiet since #HurricaneSandy #foxnews $dji $spy,negative,2020-03-17 00:27:53+00:00,13,106,,#WallStreet #stockmarket #BlackMonday #Apple #Nike #Coronavirus #5thAvenue #HurricaneSandy #foxnews
827,Another HISTORIC Day on #WallStreet Biggest points move in #Stockmarket Dow 3k on #Coronavirus spread despite the #FederalReserve cutting #interestrates to near Zero! 13 #BearMarket in S&amp;P500 the past 93 yrs with 11 resulting in #Recession except 2! #united #foxnews $dji $spy,negative,2020-03-16 22:59:15+00:00,11,84,,#WallStreet #Stockmarket #Coronavirus #FederalReserve #interestrates #BearMarket #Recession #united #foxnews
828,"Oct 19, 1987 the DJI hit a low of $1616 (from $2662). It wasn't until Aug 7th, 1989 to recover. So if you are making Stock Market Decisions today, decide where you want to be in 2 - 3 years from now. NOT where you want to be later this year. #QuarantineLife #StockMarket ",neutral,2020-03-16 22:57:48+00:00,0,2,,#QuarantineLife #StockMarket
830,"Your 401k contributions buy more stock now than last week. The DJI is about the same now as start of current administration. If youâ€™re not retiring soon (or ever?) then it shouldnâ€™t really matter, unless this is that time the stock market broke forever.",neutral,2020-03-16 22:47:56+00:00,1,9,,
831,"The correlation coefficient between $OTHERS.D and $SPX, which shows that on the weekly timeframe, it's about to be very inversely correlated. Of course, I'm still bearish as fuck on the American #stockmarket as I was most of 2019... $NDX $DJI #trading #finance $crypto #bitcoin",negative,2020-03-16 21:15:14+00:00,1,0,,#stockmarket #trading #finance #bitcoin #bitcoin
832,"Stock market on January 19, 2017. The Dow Jones Industrial Average (DJI) declined 0.1%, to close at 19,804.72. Stock market today https://twitter.com/RawStory/status/1239647225279586306",neutral,2020-03-16 21:09:12+00:00,0,1,,
834,"So if the Dow's day tomorrow is much worse than 1/6th as bad as today was, the DJI will close lower than it did the day President Trump was inaugurated. The stock market is stupid and not representative of the economy, but also this will make him so goddamn mad.",negative,2020-03-16 20:26:57+00:00,0,0,,
836,"MARKET CRASH Forget 2008, this stock market sell-off is 2001 all over again. DJI down 12.94%. 20186.48 NYSE. -2999.14 ",negative,2020-03-16 20:12:54+00:00,5,6,,
837,"The #DowJones plunged. The #StockMarket dropped down to -3,060 and -13 #DJI. How would you rate tRump now? Wait, the Stock Market just stopped at -2,999.10, -12.93. #Recession ?",negative,2020-03-16 20:08:36+00:00,2,0,,#DowJones #StockMarket #DJI #Recession
838,"How to tell no one believes anything Trump says: his precious DJI stock market ticker entered a death spiral down to -3,049, literally as Trump spoke. @maddowblog @Lawrence @SpeakerPelosi @NicolleDWallace @jeffmason1 @DavidJollyFL @mayawiley @jheil @AliVelshi @KatyTur @JonLemire",negative,2020-03-16 20:08:06+00:00,0,0,@MaddowBlog @Lawrence @SpeakerPelosi @NicolleDWallace @jeffmason1 @DavidJollyFL @mayawiley @jheil @AliVelshi @KatyTur @JonLemire,
841,"@POTUS ""best thing I can do for stock market is to get thru this crisis"" ""then we'll see it rocket like never before"" True dat. #patience $DJI $COMPX #TrumpIsSuperman and media just cant come to grips with that ""TDS",neutral,2020-03-16 19:49:27+00:00,0,0,@POTUS,#patience #TrumpIsSuperman
842,"Maybe it was a mistake to elect a president who ran on a ""burn it all down"" platform? $spy $spx $vix $covid $dow $dji #stockmarket #401k #investing",neutral,2020-03-16 19:44:36+00:00,0,1,,#stockmarket #401k #investing
843,Mar 16: US stocks fall as coronavirus COVID-19 contagion metastasizes a global financial crisis https://www.domainmondo.com/p/markets.html #SPX $SPY $SPX #NASDAQ #DJI #stocks #StockMarket #Fed #economy #COVID19 #investors #investing,negative,2020-03-16 19:01:29+00:00,8,8,,#SPX #NASDAQ #DJI #stocks #StockMarket #Fed #economy #COVID19 #investors #investing
844,"WINNING- What was the stock market on January 19 2017? The Dow Jones Industrial Average (DJI) declined 0.1%, to close at 19,804.72. 3 1/2 years later and i see 20,911.51 So much fucking winning.......",negative,2020-03-16 18:03:40+00:00,0,2,,
845,"Stock Market News for January 20, 2017. The Dow Jones Industrial Average (DJI) closed at 19,732.40. S&amp;P 500 closed at 2,263.69. The tech-laden Nasdaq Composite Index closed at 5,540.08. The fear-gauge CBOE Volatility Index (VIX) at 12.78. http://finance.yahoo.com/news/stock-market-news-january-20-151003025.html",neutral,2020-03-16 17:59:59+00:00,0,0,,
846,Probably the biggest surprise in today's #stockmarket is that #Robinhood is actually up and running. Nobody saw this coming. @RobinhoodApp @AskRobinhood $spy $spx $dji $dow $covid $vix $qqq $es_f,neutral,2020-03-16 17:43:55+00:00,0,0,@RobinhoodApp @AskRobinhood,#stockmarket #Robinhood
847,This pretty much feels like I'm trading the stock market at this point. I may end up only trading BTC on weekends for a bit or only when DJI is closed to avoid losing my edge in BTC. I have no idea if I have an edge with DJI/SPX and don't feel like finding out with large size.,neutral,2020-03-16 16:52:32+00:00,0,5,,
848,"This tweet didn't age well... DJI was at 24,720 on 2/28... It's now sitting at 21,547 and the Bull market that has been going on for over 10 years is officially over. But please, go on and share with everyone more of your hot stock tips.",negative,2020-03-16 15:45:25+00:00,0,0,,
851,"Lots of new investors are trying to ""buy the bottom"" of this stock market drop. They will incur the biggest losses. Those who are trying to catch this falling knife will end up losing more than those who sold for a small loss at the top. $SPX $DJI $BTC #Bitcoin",negative,2020-03-16 14:45:03+00:00,0,9,,#Bitcoin #Bitcoin
853,Stock market on some decent supports here. $NDX $DJI $SPX $SPY,neutral,2020-03-16 14:26:03+00:00,1,2,,
854,"We are now in Great Depression-era stock market drops. October 28, 1929 was -12.8%. The DJI touched -12.8% a few minutes ago. #TrumpLiesAboutCoronavirus #TrumptheWorstPresidentEVER",negative,2020-03-16 13:57:30+00:00,160,417,,#TrumpLiesAboutCoronavirus #TrumptheWorstPresidentEVER
855,#DJI is Plummeting Rapidly! The lack of Political Leaderships sent the #StockMarket into tailspin. #coronavirus #auspol #uspoli #ukpolitics,negative,2020-03-16 13:55:14+00:00,0,0,,#DJI #StockMarket #coronavirus #auspol #uspoli #ukpolitics
856,$DJI #economy #CoronavirusOutbreak #StockMarket #stockmarketcrash,negative,2020-03-16 13:54:28+00:00,0,0,,#economy #CoronavirusOutbreak #StockMarket #stockmarketcrash
858,"Here it is... ""I'm somewhat flabbergasted at the lack of any real-time inverse correlation with the American #stockmarket since it's been crashing down, so it wouldn't surprise me at all to see that suddenly start happening as $SPX / $DJI / $NDX break below certain levels.""",negative,2020-03-16 13:48:12+00:00,1,1,,#stockmarket
860,@realDonaldTrump @BIGGEST STOCK MARKET DROP IN HISTORY OF 9.71% or -2250.46 today!..#DJI suspended . ,negative,2020-03-16 13:40:18+00:00,1,1,@realDonaldTrump,#DJI
861,"God Bless U. S Stock Market @a Halt with -9.71% -2,250.46 DJI 20,935.16...DOWN ALL IN BRIGHT RED... ",negative,2020-03-16 13:38:37+00:00,0,0,,
862,"Breaking Stock Market News Markets open and immediately halted after the market drops huge The Dow -2250 DJI -9.71. 20,935",negative,2020-03-16 13:36:53+00:00,10,18,,
863,Markets halt trading after being open for only one minute with the DJI dropping 9.71% #Coronavirus #StockMarket,negative,2020-03-16 13:34:58+00:00,1,1,,#Coronavirus #StockMarket
864,Stock market trading halted after the DJI dropped 9.71%,negative,2020-03-16 13:34:47+00:00,1,0,,
866,"lol $DJI futures -1040, wow, even zero IRs canâ€™t keep #WallStreet a-holes happy... #StockMarket #stocks #bonds #investment #investing #investments",negative,2020-03-16 12:36:49+00:00,1,1,,#WallStreet #StockMarket #stocks #bonds #investment #investing #investments
867,First time in this collapse. CNN headline is about stock markets. $SPX $NDX $QQQ $DJIA $IWM $VIX $AAPL $MSFT $TSLA $FB $NFLX $AMZN $VXX $SPY $DIA $DJI ,negative,2020-03-16 12:28:36+00:00,0,0,,
868,#MondayMorning Dow Pre-Market expecting 2200 points at the open! If that holds at the 930amET #openingbell with similar losses in the S&amp;P500 - that will trigger 3rd #circuitbreaker since 1997 &amp; #trading halted #StockMarket $dji $spy $ndq,neutral,2020-03-16 11:19:23+00:00,11,53,,#MondayMorning #openingbell #circuitbreaker #trading #StockMarket
869,"These big ranged moves continues today in the global markets, so typical in bear markets.... It takes anywhere between 3 to 7 months (only bear markets) for the base to form in the stock markets $SPX $DJI $OIL #Stoxx600",negative,2020-03-16 09:36:26+00:00,0,0,,#Stoxx600
870,I think the pre-market action clearly shows what you can expect today. #STOCKMARKET #marketcrash #StockMarketCrash2020 #COVIDãƒ¼19 #Corona $SPY $QQQ $DJI ,negative,2020-03-16 08:59:41+00:00,0,1,,#STOCKMARKET #marketcrash #StockMarketCrash2020 #COVID #Corona
871,BEWARE THE IDES OF MARCH $USD $SPY $DJI $QQQ #StockMarket #coronavirus #stocks #market #marketcrash #bewaretheidesofmarch,neutral,2020-03-16 03:34:32+00:00,0,0,,#StockMarket #coronavirus #stocks #market #marketcrash #bewaretheidesofmarch
873,The dow down over 1000 points already to start! Cant wait to see what happens tomorrow! $SPY $DJI #stockmarket #COVIDãƒ¼19 #coronapocolypse,negative,2020-03-15 23:51:33+00:00,0,2,,#stockmarket #COVID #coronapocolypse
875,As expected.. #ratecut to 0 $spx $spy $dji $rut what can they do after this. This step should have been after #coronavirus is in control. More concerned about stock market than #COVIDãƒ¼19 problem.,neutral,2020-03-15 21:18:28+00:00,0,0,,#ratecut #coronavirus #COVID
876,"ppl in power and stock market investors do not want to see this, it will bring capital out of the US. DJI ",neutral,2020-03-15 20:02:05+00:00,0,0,,
877,I suspect this is some preview footage of the upcoming week's #stockmarket. Just not sure which day and whether this is good or bad (going with bad). $spx $dji $es_f $vix $covid,neutral,2020-03-15 16:10:52+00:00,0,0,,#stockmarket
879,$TSLA $CL_F $GC_F $SPX $NDX $DJI $RUT (#Tesla #oil #gold #StockMarketCrash Stock market update video: https://youtu.be/bDOcWkXIWJQ,neutral,2020-03-15 15:16:28+00:00,0,0,,#Tesla #oil #gold #StockMarketCrash
881,What happens when everyone defaults on their loans and the banks go insolvent? Is everyone with debt just let off the hook? $BTC $ETH $XRP $LTC $BCH $BNB $EOS $TRX $NEO $LINK $ICX $DJI $SPY $NDX $AAPL $TSLA $GOOG $MSFT #StockMarketCrash2020 #StockMarket #WallStreet,neutral,2020-03-15 10:42:20+00:00,2,5,,#StockMarketCrash2020 #StockMarket #WallStreet
883,Obama Still Beats Trump! #StockMarket #stock #stockmarketcrash #StockMarketUpdate #DowJones #DJI #DJIA #resist #maga,neutral,2020-03-14 18:35:16+00:00,1,1,,#StockMarket #stock #stockmarketcrash #StockMarketUpdate #DowJones #DJI #DJIA #resist #maga
884,"Public testing the AI technology, bid data analysis and regression analysis on stock price indices. https://www.youtube.com/channel/UCXdOJX9isrT52v23ryJaeoA #COVIDãƒ¼19 #ArtificialIntelligence #BigData #BigDataAnalytics #Statistics #StockMarket #stock #econometrics #DowJones #Dow #DJI #DJIA #TWII #Taiwan #TAIEX",neutral,2020-03-14 17:13:36+00:00,1,0,,#COVID #ArtificialIntelligence #BigData #BigDataAnalytics #Statistics #StockMarket #stock #econometrics #DowJones #Dow #DJI #DJIA #TWII #Taiwan #TAIEX
885,Weekend Stock market looking like Monday will be another tumble #coronavirus #StockMarketCrash2020 #recession #coronapocalypse #CoronaVirusUpdates #economy $DJI ,negative,2020-03-14 16:37:16+00:00,0,0,,#coronavirus #StockMarketCrash2020 #recession #coronapocalypse #CoronaVirusUpdates #economy
886,$SPY STOCK MARKET WILL HAVE ITS BIGGEST DROP IN HISTORY MONDAY AFTER REALIZING RISE IN STOCK MARKET WILL NOT SAVE YOU FROM #COVIDãƒ¼19 UK DEATHS DOUBLED OVERNIGHT!! $SPX $QQQ $IWM $DJI $AAPL $TSLA $FB $AMZN $GS $JPM $BAC $C $GOOGL $SPOT $XLE $BA $BABA $UVXY #ES_F $TWTR #COVID19,negative,2020-03-14 15:58:58+00:00,0,2,,#COVID #ES_F #COVID19
